robot,variant,coupling,terrain,generation,median,q25,q75,mean,std,n
babya,base,blf,flat,167,10.54593775166955,10.045987324963527,11.062858320146296,10.652410690765311,1.5704642799761586,30
babya,base,blf,flat,168,10.55746436348992,10.045987324963527,11.062858320146296,10.680962318767216,1.568365332621442,30
babya,base,blf,flat,169,10.55746436348992,10.074504593545164,11.10565217152288,10.691381268439706,1.5668408674262393,30
babya,base,blf,flat,170,10.55746436348992,10.133191336226108,11.119234243653766,10.717701921213662,1.5618626446866735,30
babya,base,blf,flat,171,10.55746436348992,10.133191336226108,11.168039067452945,10.732046957111608,1.574390795261363,30
babya,base,blf,flat,172,10.575160988779928,10.144062997957686,11.174975172211546,10.737618860155859,1.5709451175673488,30
babya,base,blf,flat,173,10.575160988779928,10.144062997957686,11.228032586494333,10.756275788867022,1.5698125770119453,30
babya,base,blf,flat,174,10.59362203994196,10.162361242261472,11.23049588948245,10.765012586168462,1.568616369798635,30
babya,base,blf,flat,175,10.59362203994196,10.197893565741014,11.238988321196414,10.775859479784812,1.5661627148875215,30
babya,base,blf,flat,176,10.598074040491467,10.22438598924473,11.238988321196414,10.789426548230843,1.5623020274341943,30
babya,base,blf,flat,177,10.610899642894058,10.31927322678712,11.238988321196414,10.806385646120285,1.555154545117153,30
babya,base,blf,flat,178,10.610899642894058,10.31927322678712,11.238988321196414,10.815055791129103,1.557344573873506,30
babya,base,blf,flat,179,10.627698819162568,10.31927322678712,11.241228016791528,10.82998857881501,1.564861391202027,30
babya,base,blf,flat,180,10.627698819162568,10.356285717659617,11.28807955433998,10.84675044587706,1.564320562417305,30
babya,base,blf,flat,181,10.66572521142406,10.356285717659617,11.28807955433998,10.86112096884143,1.5556608726884549,30
babya,base,blf,flat,182,10.66572521142406,10.356285717659617,11.310517440034591,10.866803812843393,1.556581225828167,30
babya,base,blf,flat,183,10.671120477954252,10.356285717659617,11.310517440034591,10.875046714392003,1.5587088936623545,30
babya,base,blf,flat,184,10.678498860416871,10.356285717659617,11.31587285237078,10.892432628124634,1.5774637632811146,30
babya,base,blf,flat,185,10.681429971095408,10.356285717659617,11.382378056671008,10.91102061691912,1.596688400916452,30
babya,base,blf,flat,186,10.681429971095408,10.384800930401022,11.414859494829535,10.935255076861733,1.597678164260415,30
babya,base,blf,flat,187,10.681429971095408,10.384800930401022,11.457385807988047,10.956241387854075,1.6013474137207542,30
babya,base,blf,flat,188,10.681429971095408,10.384800930401022,11.457385807988047,10.963438477332302,1.603853319951006,30
babya,base,blf,flat,189,10.70903915823053,10.384800930401022,11.469505368334762,10.977085762717994,1.602656278953054,30
babya,base,blf,flat,190,10.73695416987232,10.453364189952124,11.469505368334762,10.998402517245227,1.6012357444004417,30
babya,base,blf,flat,191,10.73695416987232,10.472401228365895,11.469505368334762,11.016857316960538,1.6274922338796534,30
babya,base,blf,flat,192,10.889818166500996,10.479809865005562,11.469505368334762,11.03675089162204,1.6255095762848597,30
babya,base,blf,flat,193,10.918306359826929,10.482246475168763,11.469505368334762,11.05657970738371,1.6172046304964116,30
babya,base,blf,flat,194,10.919010732506466,10.532595707367918,11.490335205029426,11.080031751390717,1.6610364098617856,30
babya,base,blf,flat,195,10.941437141786066,10.532595707367918,11.490335205029426,11.096829634502843,1.6587963174098344,30
babya,base,blf,flat,196,11.03136336438751,10.532595707367918,11.525468164475065,11.132032847420174,1.6667335294444736,30
babya,base,blf,flat,197,11.03136336438751,10.571657729920592,11.525468164475065,11.168207255707662,1.6659260340339257,30
babya,base,blf,flat,198,11.03136336438751,10.571657729920592,11.567241404831254,11.187692087922938,1.6792758364259208,30
babya,base,blf,flat,199,11.03136336438751,10.573060052941326,11.571505361122036,11.19090401820603,1.6775502377869644,30
babya,base,blf,flat,200,11.034907395446393,10.573060052941326,11.571505361122036,11.194679448091673,1.6770850761854603,30
babya,base,blf,flat,201,11.048222889112541,10.626672037463031,11.571505361122036,11.233671847098746,1.6819577334771108,30
babya,base,blf,flat,202,11.048222889112541,10.626672037463031,11.571505361122036,11.251310983142519,1.7240184373855734,30
babya,base,blf,flat,203,11.048222889112541,10.628210670286132,11.571505361122036,11.253892757182294,1.7241244355693117,30
babya,base,blf,flat,204,11.048222889112541,10.62918683126425,11.629353720552396,11.262326809277365,1.7303613450601907,30
babya,base,blf,flat,205,11.056897354561597,10.62918683126425,11.699607342381608,11.276538180833777,1.7410661638677036,30
babya,base,blf,flat,206,11.097459545069064,10.62918683126425,11.699607342381608,11.286027832677188,1.7441741655823026,30
babya,base,blf,flat,207,11.097459545069064,10.62918683126425,11.699607342381608,11.289760648405522,1.7493877103049993,30
babya,base,blf,flat,208,11.097459545069064,10.62918683126425,11.699607342381608,11.29924658746877,1.7542855412260159,30
babya,base,blf,flat,209,11.101990434818969,10.62918683126425,11.700814441685676,11.312071541231035,1.7550473102758992,30
babya,base,blf,flat,210,11.101990434818969,10.62918683126425,11.702879234404305,11.335620537879688,1.7808427152400086,30
babya,base,blf,flat,211,11.134538187378276,10.63024459407606,11.702879234404305,11.35598987923435,1.7872447610104207,30
babya,base,blf,flat,212,11.134538187378276,10.63217811017037,11.771456908443874,11.370175798958366,1.7888015961477983,30
babya,base,blf,flat,213,11.137784132102881,10.635562212651205,11.771456908443874,11.383118005975827,1.7839902266252807,30
babya,base,blf,flat,214,11.137784132102881,10.674452479596006,11.780220710955351,11.387700654514019,1.7827075392685225,30
babya,base,blf,flat,215,11.142103890342323,10.674452479596006,11.780220710955351,11.391418449469992,1.7817449015112359,30
babya,base,blf,flat,216,11.161072723836348,10.682819555252138,11.780220710955351,11.396779701167628,1.7811883256672834,30
babya,base,blf,flat,217,11.167712397029227,10.686735646281182,11.783904772734,11.40002777432282,1.7809934957352578,30
