robot,variant,coupling,terrain,seed,distance,em,drag_pct
ege,base,blf,flat,5,7.279863012212034,0.7814220402213837,56.05
ege,base,blf,flat,6,7.846533528049898,0.849952173173056,4.31333333333333
ege,base,blf,flat,7,8.471398182291061,0.8481517481351638,69.41000000000001
ege,base,blf,flat,8,6.959622109946827,0.8400888548922713,12.52333333333333
ege,base,blf,flat,9,8.387122988058646,0.9096990763337,60.586666666666666
ege,base,blf,flat,10,6.612304129450708,0.7735466667379424,45.67666666666666
ege,base,blf,flat,11,7.824914313909659,0.7131986405474107,47.61
ege,base,blf,flat,12,7.064677110979792,0.8153763891286918,33.7
ege,base,blf,flat,13,8.302860817583598,0.902123363953117,45.86333333333333
ege,base,blf,flat,14,7.390232692358768,0.7572987564181746,38.77333333333333
ege,base,blf,flat,15,7.966985312406886,0.8775283708620821,53.59666666666667
ege,base,blf,flat,16,8.218694948145579,0.837935317045724,53.81333333333333
ege,base,blf,flat,17,6.5601859501892,0.980143481034934,62.739999999999995
ege,base,blf,flat,18,8.465996271373038,0.8349757744425613,64.78
ege,base,blf,flat,19,8.40323181801158,0.8879078911498247,32.563333333333325
ege,base,blf,flat,20,8.29939656010566,0.7669879965014701,33.06666666666666
ege,base,blf,flat,21,6.973416924758133,0.8843691270624314,25.54333333333333
ege,base,blf,flat,22,7.719020002893522,0.9064731230270088,65.2
ege,base,blf,flat,23,7.928496875149411,0.8392127181747415,57.25
ege,base,blf,flat,24,7.689732209970378,0.8729700278621274,80.05
ege,base,blf,flat,25,7.108734608289095,0.9647722084001344,56.97333333333333
ege,base,blf,flat,26,6.697033675055363,0.9727735442935528,58.43333333333334
ege,base,blf,flat,27,7.741552082123884,0.9198075621184018,55.96666666666666
ege,base,blf,flat,28,9.265395719054654,0.78271420597446,59.83666666666667
ege,base,blf,flat,29,7.4656006907077535,0.9398631390406138,55.43
ege,base,blf,flat,30,6.382554898571783,0.7929420683918768,27.06333333333333
ege,base,blf,rugged,1,5.66831017859316,0.8589361416207961,63.45666666666666
ege,base,blf,rugged,2,5.155338805790717,0.8147881247780091,68.83
ege,base,blf,rugged,3,7.312163582866169,0.8432388223703585,57.48
ege,base,blf,rugged,4,6.653508717655067,0.8532447617561204,35.17333333333333
ege,base,blf,rugged,5,6.377261784913606,0.8678114183429567,78.19
ege,base,blf,rugged,6,6.519351584639034,0.7204345459534811,13.85
ege,base,blf,rugged,7,5.980206474232482,0.7033365326755859,56.653333333333336
ege,base,blf,rugged,8,7.854090028226621,0.9169602939902448,42.873333333333335
ege,base,blf,rugged,9,6.206657902611662,0.8215625753264949,14.646666666666668
ege,base,blf,rugged,10,6.825511868827418,0.8841141467893582,40.10333333333333
ege,base,blf,rugged,11,7.068775108982266,0.8234557300241154,35.806666666666665
ege,base,blf,rugged,12,6.996497184837288,0.8312102109694892,47.05
ege,base,blf,rugged,13,6.93366566703421,0.8158680954793998,52.77
ege,base,blf,rugged,14,6.785203970096287,0.8567235718840656,41.91
ege,base,blf,rugged,15,5.794735326079399,0.8364017972107417,66.22666666666667
ege,base,blf,rugged,16,5.741857421488897,0.7836141016958011,17.486666666666668
ege,base,blf,rugged,17,6.767990556660821,0.736615125517629,42.306666666666665
ege,base,blf,rugged,18,5.7651166389724695,0.790288655578475,8.476666666666667
ege,base,blf,rugged,19,6.256135130281827,0.7974280871058397,8.516666666666667
ege,base,blf,rugged,20,7.032289618870146,0.7135227963693331,42.3
ege,base,blf,rugged,21,5.948591007969482,0.7923067792067476,35.0
ege,base,blf,rugged,22,7.000422249775488,0.902322704603312,39.46
ege,base,blf,rugged,23,7.143003841120249,0.8267388623980055,57.373333333333335
ege,base,blf,rugged,24,6.082033625266553,0.8144897376739433,31.96
ege,base,blf,rugged,25,6.880789722178548,0.8372853094872091,51.54
ege,base,blf,rugged,26,5.797426963362082,0.6677708998037976,58.73333333333333
ege,base,blf,rugged,27,6.845831750590227,0.8439532251675942,41.81333333333333
ege,base,blf,rugged,28,7.270712693573919,0.8407945529215214,51.72
ege,base,blf,rugged,29,7.434666275159407,0.8699554094509334,54.20333333333333
ege,base,blf,rugged,30,6.540414683199483,0.8302559659864684,74.70333333333333
ege,phi,uncoupled,flat,1,7.648272494072533,0.8543467082924209,23.853333333333328
ege,phi,uncoupled,flat,2,8.57118336824519,0.8569483217261809,40.17666666666666
ege,phi,uncoupled,flat,3,7.624126072902562,0.7766879780266709,59.45
ege,phi,uncoupled,flat,4,6.946818339806896,0.771285753720877,33.66333333333333
ege,phi,uncoupled,flat,5,7.912289717790417,0.8664143839128376,35.44666666666666
ege,phi,uncoupled,flat,6,6.561033654453011,0.8557104231965832,65.69
ege,phi,uncoupled,flat,7,8.757446163918175,0.9233875845034436,40.78666666666666
ege,phi,uncoupled,flat,8,7.626054093866604,0.7996422363569572,33.29666666666667
ege,phi,uncoupled,flat,9,9.119151186684563,0.8805945392022708,60.24333333333334
ege,phi,uncoupled,flat,10,7.142999708780922,0.7739407934982716,40.38
ege,phi,uncoupled,flat,11,9.171419844174668,0.8950384728522688,59.17
ege,phi,uncoupled,flat,12,8.392697283575822,0.8970788887474677,60.70666666666666
ege,phi,uncoupled,flat,13,6.801518208193415,0.8156592921925392,35.06333333333333
ege,phi,uncoupled,flat,14,6.69034516067565,0.7908740842258533,43.37
ege,phi,uncoupled,flat,15,8.793719036928477,0.7800223787041639,50.096666666666664
ege,phi,uncoupled,flat,16,8.275486439144897,0.879658123607809,19.49666666666666
ege,phi,uncoupled,flat,17,6.271368091575651,0.8866191647959696,74.92666666666666
ege,phi,uncoupled,flat,18,8.780756489656547,0.8104618940648105,48.26333333333333
ege,phi,uncoupled,flat,19,8.182097393195171,0.9442291510262156,65.53
ege,phi,uncoupled,flat,20,8.102063317255915,0.9676343718505612,55.2
ege,phi,uncoupled,flat,21,7.237484017637555,0.9606292389555244,57.769999999999996
ege,phi,uncoupled,flat,22,6.471206969575562,0.7269883603058428,42.13
ege,phi,uncoupled,flat,23,6.88105860295973,0.902897105531017,72.68666666666667
ege,phi,uncoupled,flat,24,7.98511967026395,0.8087360518161603,73.76333333333334
ege,phi,uncoupled,flat,25,9.116933351620476,0.793697361699761,57.379999999999995
ege,phi,uncoupled,flat,26,7.076056127599847,0.6944298578728256,40.68
ege,phi,uncoupled,flat,27,8.080202550633404,0.971791020083881,55.77333333333333
ege,phi,uncoupled,flat,28,9.226541725180075,0.8570399283363833,54.81666666666667
ege,phi,uncoupled,flat,29,7.198953961886491,0.7534263956500586,45.18
ege,phi,uncoupled,flat,30,7.762968409987303,0.9670422127276171,54.04666666666667
ege,phi,uncoupled,rugged,1,7.670655459255233,0.8533417817737616,47.50666666666667
ege,phi,uncoupled,rugged,2,7.292853723586307,0.8615174785585848,47.84666666666666
ege,phi,uncoupled,rugged,3,6.425745201382385,0.9006451027361638,55.56333333333333
ege,phi,uncoupled,rugged,4,7.199207091181366,0.8483523510935358,54.623333333333335
ege,phi,uncoupled,rugged,5,5.960636787749246,0.7942144818611843,12.246666666666666
ege,phi,uncoupled,rugged,6,7.066862013539186,0.8254361223970266,30.83
ege,phi,uncoupled,rugged,7,7.468287783665103,0.8613236141805195,47.10333333333333
ege,phi,uncoupled,rugged,8,6.53465656636713,0.7704085367425358,29.526666666666667
ege,phi,uncoupled,rugged,9,7.199496085177306,0.8258095128232417,49.24666666666667
ege,phi,uncoupled,rugged,10,6.898690322620402,0.8990364330497014,66.88333333333334
ege,phi,uncoupled,rugged,11,7.799826835309742,0.7352940980737834,53.08
ege,phi,uncoupled,rugged,12,6.0160721333808205,0.7243242718872122,51.196666666666665
ege,phi,uncoupled,rugged,13,6.63749047785991,0.8433984664182139,78.53333333333333
