robot,variant,coupling,terrain,generation,median,q25,q75,mean,std,n
ege,phi,uncoupled,rugged,170,5.265499999999999,3.79875,5.681,5.0342,1.5564004626059453,10
ege,phi,uncoupled,rugged,180,5.265499999999999,4.19375,6.273,5.3544,1.494561265983358,10
ege,phi,uncoupled,rugged,190,5.513999999999999,4.952500000000001,6.30725,5.6901,1.4461195931795465,10
ege,phi,uncoupled,rugged,200,5.906499999999999,5.256,6.8165,5.9018999999999995,1.44639309625319,10
ege,phi,uncoupled,rugged,210,5.976,5.34875,7.124499999999999,6.0668,1.418723275812917,10
ege,phi,uncoupled,rugged,220,6.619,5.352,7.675000000000001,6.439,1.5756258721184067,10
ege,phi,uncoupled,rugged,230,6.8525,5.3825,7.6865000000000006,6.532300000000001,1.5766413000073574,10
ege,phi,uncoupled,rugged,240,6.8815,5.47525,7.709250000000001,6.6533999999999995,1.582212318945287,10
ege,phi,uncoupled,rugged,250,6.936,5.64625,7.9185,6.8134,1.4480648542873424,10
ege,phi,uncoupled,rugged,260,7.2615,5.65675,8.0445,6.9524,1.4178250323020196,10
ege,phi,uncoupled,rugged,270,7.359999999999999,5.944,8.085,7.0652,1.4237423924291925,10
ege,phi,uncoupled,rugged,280,7.4195,6.02175,8.10825,7.128400000000001,1.4210834051681998,10
ege,phi,uncoupled,rugged,290,7.6585,6.14175,8.235000000000001,7.3405000000000005,1.4892100254833098,10
ege,phi,uncoupled,rugged,300,7.7589999999999995,6.19775,8.4065,7.409699999999999,1.5099388545383035,10
gecko,base,blf,flat,1,2.3955,1.62125,2.59275,2.3756,1.0739612242120808,10
gecko,base,blf,flat,10,4.832000000000001,4.235,5.241,4.9069,0.9956614161227479,10
gecko,base,blf,flat,20,5.7010000000000005,5.309,6.096,5.6744,0.5974365982168225,10
gecko,base,blf,flat,30,6.513999999999999,6.03225,6.955,6.6698,1.3147263171051569,10
gecko,base,blf,flat,40,7.1755,6.2532499999999995,8.155249999999999,7.3367,1.3128055665465301,10
gecko,base,blf,flat,50,8.2985,6.54175,8.689250000000001,8.1875,2.0622420512097457,10
gecko,base,blf,flat,60,8.802,7.1825,10.20375,9.0938,2.244302257322356,10
gecko,base,blf,flat,70,9.783,8.90125,11.15375,10.099599999999999,2.541118397696398,10
gecko,base,blf,flat,80,11.075,9.792,11.90425,10.8777,2.295588089744712,10
gecko,base,blf,flat,90,11.146,10.2475,12.405999999999999,11.7273,2.9908621963871513,10
gecko,base,blf,flat,100,12.026,11.09925,13.15525,12.4003,2.707622903745809,10
gecko,base,blf,flat,110,12.277999999999999,11.377,13.564,12.8994,2.390508834723036,10
gecko,base,blf,flat,120,12.9065,12.05125,15.0045,13.9248,2.673434445303144,10
gecko,base,blf,flat,130,13.5625,12.972249999999999,16.115499999999997,14.680599999999998,2.472731337340687,10
gecko,base,blf,flat,140,15.498000000000001,13.14425,16.9115,15.3965,2.5931579739340562,10
gecko,base,blf,flat,150,15.878,13.254,17.163,15.7595,2.684071006263931,10
gecko,base,blf,flat,160,16.7015,13.53025,18.39375,16.2837,2.797503333331348,10
gecko,base,blf,flat,170,17.3865,13.990499999999999,19.446,16.8701,3.0545363878082137,10
gecko,base,blf,flat,180,17.639000000000003,14.094249999999999,19.75825,17.051499999999997,3.1330205960950126,10
gecko,base,blf,flat,190,17.859499999999997,14.12425,20.365000000000002,17.273,3.3051681080123934,10
gecko,base,blf,flat,200,18.2475,14.1715,20.588749999999997,17.539099999999998,3.461531916812427,10
gecko,base,blf,flat,210,18.627499999999998,14.21425,20.72475,17.716,3.5607367839317248,10
gecko,base,blf,flat,220,18.688499999999998,14.2635,20.871000000000002,17.7805,3.59482459006463,10
gecko,base,blf,flat,230,18.7605,14.29775,21.01325,17.8912,3.662832777449109,10
gecko,base,blf,flat,240,18.791,14.324250000000001,21.17675,18.0299,3.8246905887927722,10
gecko,base,blf,flat,250,19.03,14.33775,21.287750000000003,18.128999999999998,3.875529813242743,10
gecko,base,blf,flat,260,19.041,14.35125,21.355249999999998,18.1658,3.9101677088215934,10
