robot,variant,coupling,train_terrain,eval_terrain,seed,distance,em,drag_pct,transfer
ege,base,blf,flat,flat,16,8.218694948145579,0.837935317045724,53.81333333333333,False
ege,base,blf,flat,flat,17,6.5601859501892,0.980143481034934,62.74,False
ege,base,blf,flat,flat,18,8.465996271373038,0.8349757744425613,64.78,False
ege,base,blf,flat,flat,19,8.40323181801158,0.8879078911498247,32.563333333333325,False
ege,base,blf,flat,flat,20,8.29939656010566,0.7669879965014701,33.06666666666666,False
ege,base,blf,flat,flat,21,6.973416924758133,0.8843691270624314,25.54333333333333,False
ege,base,blf,flat,flat,22,7.719020002893522,0.9064731230270088,65.2,False
ege,base,blf,flat,flat,23,7.928496875149411,0.8392127181747415,57.25,False
ege,base,blf,flat,flat,24,7.689732209970378,0.8729700278621274,80.05,False
ege,base,blf,flat,flat,25,7.108734608289095,0.9647722084001344,56.97333333333333,False
ege,base,blf,flat,flat,26,6.697033675055363,0.9727735442935528,58.43333333333334,False
ege,base,blf,flat,flat,27,7.741552082123884,0.9198075621184018,55.96666666666666,False
ege,base,blf,flat,flat,28,9.265395719054654,0.78271420597446,59.83666666666667,False
ege,base,blf,flat,flat,29,7.4656006907077535,0.9398631390406138,55.43,False
ege,base,blf,flat,flat,30,6.382554898571783,0.7929420683918768,27.06333333333333,False
ege,base,blf,flat,rugged,1,6.800200650217525,0.807443780033324,23.12333333333333,True
ege,base,blf,flat,rugged,2,0.8536541895499512,0.20953503012812,49.81,True
ege,base,blf,flat,rugged,3,1.3191314215518266,0.1714138905018457,50.16666666666666,True
ege,base,blf,flat,rugged,4,4.834722814215086,0.5752418817700571,62.17666666666667,True
ege,base,blf,flat,rugged,5,2.374737227384326,0.4365382386342199,68.38666666666667,True
ege,base,blf,flat,rugged,6,6.865708519368014,0.8306935156334858,10.626666666666669,True
ege,base,blf,flat,rugged,7,6.40019159394837,0.7301745308166984,67.53333333333333,True
ege,base,blf,flat,rugged,8,5.596392177449324,0.7501546715944348,15.586666666666666,True
ege,base,blf,flat,rugged,9,6.4896919142206055,0.7975932608027813,62.84666666666666,True
ege,base,blf,flat,rugged,10,4.892246631833968,0.6572210669518923,39.74,True
ege,base,blf,flat,rugged,11,2.4224050550747784,0.2339527392495051,43.05,True
ege,base,blf,flat,rugged,12,5.362151736004524,0.703471737163181,40.083333333333336,True
ege,base,blf,flat,rugged,13,3.4424180726529814,0.4800285579448626,32.35333333333333,True
ege,base,blf,flat,rugged,14,4.741757906690564,0.5509733188389678,38.64666666666667,True
ege,base,blf,flat,rugged,15,5.315195077940364,0.6470173483661735,54.61666666666667,True
ege,base,blf,flat,rugged,16,5.910792494662028,0.69622652175963,54.21333333333333,True
ege,base,blf,flat,rugged,17,4.724613146144631,0.6982048959739431,66.17666666666666,True
ege,base,blf,flat,rugged,18,4.530975264327457,0.5264156994416983,63.68,True
ege,base,blf,flat,rugged,19,6.3333878927466,0.8037899570416479,37.63333333333333,True
ege,base,blf,flat,rugged,20,1.1812981999718262,0.2830443583149008,51.74333333333333,True
ege,base,blf,flat,rugged,21,5.58805750715927,0.7997353524467828,28.95,True
ege,base,blf,flat,rugged,22,4.446581258088322,0.6368010546239119,67.71,True
ege,base,blf,flat,rugged,23,5.393231550862912,0.6282029270670388,61.46333333333333,True
ege,base,blf,flat,rugged,24,5.825712839295337,0.7940484994063054,79.99666666666667,True
ege,base,blf,flat,rugged,25,0.5399196818344792,0.0891201115864868,40.29,True
ege,base,blf,flat,rugged,26,4.848257999897807,0.7630558792555585,63.4,True
ege,base,blf,flat,rugged,27,3.8864546285843935,0.5310087601441505,58.9,True
ege,base,blf,flat,rugged,28,2.01730157807768,0.2004667061134428,61.16666666666666,True
ege,base,blf,flat,rugged,29,1.8173200792345865,0.3233338550633708,50.07,True
ege,base,blf,flat,rugged,30,5.090836537981411,0.6871635594585732,28.023333333333333,True
ege,base,blf,rugged,flat,1,5.799548830571799,0.9507629943844133,64.53333333333333,True
ege,base,blf,rugged,flat,2,5.2900609509498455,0.8661377882926861,71.83,True
ege,base,blf,rugged,flat,3,7.30695837327997,0.8320614017068807,58.23,True
ege,base,blf,rugged,flat,4,6.721942793250603,0.8945288804384303,37.336666666666666,True
ege,base,blf,rugged,flat,5,5.967839527511156,0.7998248605793027,76.77666666666667,True
ege,base,blf,rugged,flat,6,6.607716162837946,0.7245367781263998,12.486666666666666,True
ege,base,blf,rugged,flat,7,6.098643538329433,0.7095238596687465,57.24666666666667,True
ege,base,blf,rugged,flat,8,8.506976990219322,0.9253999573969124,42.376666666666665,True
ege,base,blf,rugged,flat,9,6.354695009428654,0.8250121282868733,11.43,True
ege,base,blf,rugged,flat,10,6.63836123678891,0.8723268391816104,39.68333333333333,True
ege,base,blf,rugged,flat,11,7.29174273111859,0.827520055328194,37.64333333333333,True
ege,base,blf,rugged,flat,12,6.919755420740347,0.8238203405079567,46.32,True
