robot,variant,coupling,generation,median,q25,q75,mean,std,n
gecko,phi,uncoupled,36,5.8689,5.3883,6.6719,6.1697,1.1067,35
gecko,phi,uncoupled,37,5.9794,5.4806,6.7094,6.2321,1.0982,35
gecko,phi,uncoupled,38,6.0159,5.4806,6.7094,6.2723,1.1061,35
gecko,phi,uncoupled,39,6.1070,5.4806,7.0724,6.3842,1.1659,35
gecko,phi,uncoupled,40,6.1339,5.4806,7.3771,6.4763,1.2741,35
gecko,phi,uncoupled,41,6.3810,5.4806,7.3812,6.5284,1.2816,35
gecko,phi,uncoupled,42,6.3810,5.4806,7.4012,6.5845,1.2724,35
gecko,phi,uncoupled,43,6.3810,5.7804,7.4012,6.6505,1.2344,35
gecko,phi,uncoupled,44,6.3810,5.8005,7.4012,6.7014,1.2375,35
gecko,phi,uncoupled,45,6.5277,5.9066,7.4012,6.7776,1.2590,35
gecko,phi,uncoupled,46,6.6187,5.9066,7.4241,6.8448,1.2823,35
gecko,phi,uncoupled,47,6.7342,5.9178,7.4241,6.9498,1.3697,35
gecko,phi,uncoupled,48,6.7342,5.9178,7.4241,7.0126,1.4693,35
gecko,phi,uncoupled,49,6.7619,5.9178,7.4241,7.0557,1.4817,35
gecko,phi,uncoupled,50,6.7660,6.1798,7.4241,7.0871,1.4639,35
gecko,phi,uncoupled,51,6.8353,6.2012,7.6238,7.1495,1.4904,35
gecko,phi,uncoupled,52,6.8711,6.2624,7.6267,7.1997,1.5307,35
gecko,phi,uncoupled,53,6.9397,6.2624,7.6267,7.2359,1.5183,35
gecko,phi,uncoupled,54,6.9548,6.2624,7.6267,7.3013,1.5817,35
gecko,phi,uncoupled,55,6.9548,6.2624,7.6806,7.3725,1.6268,35
gecko,phi,uncoupled,56,7.1722,6.6474,8.2434,7.5433,1.6306,35
gecko,phi,uncoupled,57,7.2659,6.6474,8.3438,7.6015,1.6318,35
gecko,phi,uncoupled,58,7.4295,6.7615,8.3478,7.6547,1.6471,35
gecko,phi,uncoupled,59,7.4489,6.7615,8.8231,7.7921,1.6721,35
gecko,phi,uncoupled,60,7.4489,6.7615,8.8781,7.8208,1.6804,35
gecko,phi,uncoupled,61,7.5065,6.7615,8.8781,7.8470,1.6977,35
gecko,phi,uncoupled,62,7.6881,6.8209,9.0773,7.9550,1.7199,35
gecko,phi,uncoupled,63,7.8851,6.8209,9.1951,8.0435,1.7070,35
gecko,phi,uncoupled,64,7.8851,6.8209,9.1951,8.0802,1.7057,35
gecko,phi,uncoupled,65,7.8851,6.8527,9.2950,8.1551,1.7359,35
gecko,phi,uncoupled,66,7.8851,7.0259,9.2950,8.2239,1.7595,35
gecko,phi,uncoupled,67,7.8851,7.1778,9.5268,8.2759,1.7592,35
gecko,phi,uncoupled,68,7.8851,7.1778,9.5691,8.3591,1.7549,35
gecko,phi,uncoupled,69,7.9588,7.1778,9.5691,8.3752,1.7613,35
gecko,phi,uncoupled,70,8.0500,7.1778,9.5691,8.4216,1.7857,35
gecko,phi,uncoupled,71,8.0500,7.1778,9.6723,8.4461,1.7846,35
gecko,phi,uncoupled,72,8.0500,7.1853,9.7850,8.4819,1.7820,35
gecko,phi,uncoupled,73,8.0500,7.1853,9.8030,8.5040,1.7924,35
gecko,phi,uncoupled,74,8.0500,7.2860,9.8030,8.5718,1.7824,35
gecko,phi,uncoupled,75,8.0646,7.2860,9.8030,8.6176,1.7981,35
gecko,phi,uncoupled,76,8.0646,7.2860,9.8030,8.6297,1.8058,35
gecko,phi,uncoupled,77,8.2250,7.2860,9.8030,8.6719,1.8435,35
